da_id,point_index,lat,lng
47110051,24,52.151728,-106.643068
47110051,25,52.153245,-106.641381
47110051,26,52.153258,-106.640406
47110051,27,52.153223,-106.637780
47110051,28,52.153045,-106.636992
47110051,29,52.153409,-106.636683
47110051,30,52.153679,-106.636598
47110051,31,52.154092,-106.636518
47110051,32,52.153944,-106.635856
47110051,33,52.153661,-106.634669
47110052,0,52.142217,-106.644224
47110052,1,52.140545,-106.644863
47110052,2,52.140781,-106.646582
47110052,3,52.139397,-106.647218
47110052,4,52.139443,-106.649075
47110052,5,52.140972,-106.649044
47110052,6,52.140978,-106.650550
47110052,7,52.140982,-106.652143
47110052,8,52.142493,-106.652169
47110052,9,52.142996,-106.652188
47110052,10,52.143396,-106.652184
47110052,11,52.143622,-106.652167
47110052,12,52.143896,-106.652148
47110052,13,52.143892,-106.650482
47110052,14,52.143866,-106.647821
47110052,15,52.143887,-106.646331
47110052,16,52.143842,-106.643114
47110052,17,52.143179,-106.643628
47110052,18,52.142217,-106.644224
47110053,0,52.144901,-106.647801
47110053,1,52.143866,-106.647821
47110053,2,52.143892,-106.650482
47110053,3,52.143896,-106.652148
47110053,4,52.143884,-106.653653
47110053,5,52.143871,-106.655216
47110053,6,52.144950,-106.655213
47110053,7,52.146235,-106.655260
47110053,8,52.147038,-106.654413
47110053,9,52.147039,-106.653682
47110053,10,52.147061,-106.652149
47110053,11,52.147049,-106.650423
47110053,12,52.147050,-106.649520
47110053,13,52.147085,-106.647823
47110053,14,52.145862,-106.647822
47110053,15,52.144901,-106.647801
47110542,0,52.117257,-106.691812
47110542,1,52.116026,-106.691780
47110542,2,52.116020,-106.690334
47110542,3,52.116041,-106.688874
47110542,4,52.117263,-106.688891
47110542,5,52.117248,-106.687415
47110542,6,52.116025,-106.687442
47110542,7,52.114757,-106.687453
47110542,8,52.114730,-106.688065
47110542,9,52.114746,-106.688884
47110542,10,52.114754,-106.689541
47110542,11,52.112820,-106.689599
47110542,12,52.112807,-106.691133
47110542,13,52.112822,-106.692579
47110542,14,52.112832,-106.694065
47110542,15,52.113206,-106.694054
47110542,16,52.113221,-106.695500
47110542,17,52.114750,-106.695485
47110542,18,52.114753,-106.696529
47110542,19,52.115615,-106.696599
47110542,20,52.116249,-106.696708
47110542,21,52.116364,-106.694117
47110542,22,52.117252,-106.694091
47110542,23,52.117246,-106.693229
47110542,24,52.117257,-106.691812
47110543,0,52.119966,-106.683071
47110543,1,52.118462,-106.683006
47110543,2,52.117239,-106.683033
47110543,3,52.117032,-106.683040
47110543,4,52.116034,-106.683075
47110543,5,52.116023,-106.684477
47110543,6,52.114764,-106.684488
47110543,7,52.114756,-106.685028
47110543,8,52.112805,-106.685028
47110543,9,52.112810,-106.686532
47110543,10,52.114744,-106.686605
47110543,11,52.114757,-106.687453
47110543,12,52.116025,-106.687442
47110543,13,52.117248,-106.687415
47110543,14,52.117242,-106.685969
47110543,15,52.118475,-106.685899
47110543,16,52.118468,-106.684467
47110543,17,52.120016,-106.684423
47110543,18,52.120070,-106.683072
47110543,19,52.119966,-106.683071
47110544,0,52.117053,-106.681609
47110544,1,52.116028,-106.681600
47110544,2,52.114741,-106.681654
47110544,3,52.114713,-106.680522
47110544,4,52.114551,-106.679877
47110544,5,52.114229,-106.678888
47110544,6,52.113584,-106.679341
47110544,7,52.112106,-106.680376
47110544,8,52.110883,-106.681257
47110544,9,52.110910,-106.683226
47110544,10,52.110915,-106.683876
47110544,11,52.110935,-106.685001
47110544,12,52.110904,-106.686519
47110544,13,52.112810,-106.686532
47110544,14,52.112805,-106.685028
47110544,15,52.114756,-106.685028
47110544,16,52.114764,-106.684488
47110544,17,52.116023,-106.684477
47110544,18,52.116034,-106.683075
47110544,19,52.117032,-106.683040
47110544,20,52.117239,-106.683033
47110544,21,52.118462,-106.683006
47110544,22,52.119966,-106.683071
47110544,23,52.120070,-106.683072
47110544,24,52.120102,-106.681505
47110544,25,52.118484,-106.681517
47110544,26,52.117053,-106.681609
47110545,0,52.126192,-106.681354
47110545,1,52.124627,-106.681354
47110545,2,52.123080,-106.681398
47110545,3,52.121542,-106.681457
47110545,4,52.121107,-106.681474
47110545,5,52.120102,-106.681505
47110545,6,52.120070,-106.683072
47110545,7,52.120016,-106.684423
47110545,8,52.121070,-106.684417
47110545,9,52.121562,-106.684452
47110545,10,52.121540,-106.685956
47110545,11,52.121971,-106.685957
47110545,12,52.123070,-106.685911
47110545,13,52.123099,-106.684496
47110545,14,52.124638,-106.684408
47110545,15,52.124622,-106.682975
47110545,16,52.126196,-106.682947
47110545,17,52.126192,-106.681354
47110546,0,52.128385,-106.681283
47110546,1,52.126192,-106.681354
47110546,2,52.126196,-106.682947
47110546,3,52.124622,-106.682975
47110546,4,52.124638,-106.684408
47110546,5,52.123099,-106.684496
47110546,6,52.123070,-106.685911
47110546,7,52.121971,-106.685957
47110546,8,52.121540,-106.685956
47110546,9,52.121562,-106.684452
47110546,10,52.121070,-106.684417
47110546,11,52.120016,-106.684423
47110546,12,52.118468,-106.684467
47110546,13,52.118475,-106.685899
47110546,14,52.117242,-106.685969
47110546,15,52.117248,-106.687415
47110546,16,52.117263,-106.688891
47110546,17,52.118451,-106.688863
47110546,18,52.118444,-106.687417
47110546,19,52.119991,-106.687387
47110546,20,52.120015,-106.688864
47110546,21,52.121175,-106.688892
47110546,22,52.121534,-106.688892
47110546,23,52.121550,-106.690324
47110546,24,52.121554,-106.690776
47110546,25,52.121576,-106.691830
47110546,26,52.121585,-106.692398
47110546,27,52.121549,-106.694095
47110546,28,52.122687,-106.694098
47110546,29,52.122702,-106.694099
47110546,30,52.123099,-106.693246
47110546,31,52.124453,-106.690405
47110546,32,52.124492,-106.690321
47110546,33,52.124642,-106.690006
47110546,34,52.124833,-106.689601
47110546,35,52.125213,-106.688797
47110546,36,52.125723,-106.687735
47110546,37,52.126206,-106.686735
47110546,38,52.126298,-106.686545
47110546,39,52.127088,-106.684690
47110546,40,52.127205,-106.684395
47110546,41,52.127760,-106.682993
47110546,42,52.128435,-106.681286
47110546,43,52.128385,-106.681283
47110547,0,52.119991,-106.687387
47110547,1,52.118444,-106.687417
47110547,2,52.118451,-106.688863
47110547,3,52.117263,-106.688891
47110547,4,52.116041,-106.688874
47110547,5,52.116020,-106.690334
47110547,6,52.116026,-106.691780
47110547,7,52.117257,-106.691812
47110547,8,52.117246,-106.693229
47110547,9,52.117252,-106.694091
47110547,10,52.118047,-106.694110
47110547,11,52.118464,-106.694122
47110547,12,52.118547,-106.694124
47110547,13,52.120007,-106.694089
47110547,14,52.121128,-106.694097
47110547,15,52.121549,-106.694095
47110547,16,52.121585,-106.692398
47110547,17,52.121576,-106.691830
47110547,18,52.121554,-106.690776
47110547,19,52.121550,-106.690324
47110547,20,52.121534,-106.688892
47110547,21,52.121175,-106.688892
47110547,22,52.120015,-106.688864
47110547,23,52.119991,-106.687387
47110548,0,52.118464,-106.694122
47110548,1,52.118047,-106.694110
47110548,2,52.117252,-106.694091
47110548,3,52.116364,-106.694117
47110548,4,52.116249,-106.696708
47110548,5,52.115615,-106.696599
47110548,6,52.114753,-106.696529
47110548,7,52.114767,-106.696815
47110548,8,52.114765,-106.698772
47110548,9,52.114755,-106.699517
47110548,10,52.113208,-106.699546
47110548,11,52.113208,-106.699607
47110548,12,52.113206,-106.700875
47110548,13,52.111686,-106.700858
47110548,14,52.111678,-106.702335
47110548,15,52.111673,-106.703693
47110548,16,52.109492,-106.703695
47110548,17,52.109173,-106.703895
47110548,18,52.108934,-106.704172
47110548,19,52.108728,-106.704535
47110548,20,52.108571,-106.705367
47110548,21,52.108561,-106.707459
47110548,22,52.106235,-106.707421
47110548,23,52.106034,-106.707549
47110548,24,52.105853,-106.707762
47110548,25,52.105182,-106.709026
47110548,26,52.105078,-106.709439
47110548,27,52.105066,-106.709846
47110548,28,52.105091,-106.710251
47110548,29,52.105637,-106.711962
47110548,30,52.106381,-106.714546
47110548,31,52.106498,-106.714962
47110548,32,52.106780,-106.715469
47110548,33,52.107013,-106.715662
47110548,34,52.107274,-106.715763
47110548,35,52.108558,-106.715768
47110548,36,52.108564,-106.716518
47110548,37,52.108573,-106.717472
47110548,38,52.108572,-106.717901
47110548,39,52.109641,-106.717928
47110548,40,52.109608,-106.719424
47110548,41,52.109379,-106.720473
47110548,42,52.109028,-106.722373
47110548,43,52.108784,-106.724291
47110548,44,52.108557,-106.726283
47110548,45,52.108338,-106.728333
47110548,46,52.108283,-106.729047
47110548,47,52.109519,-106.729343
47110548,48,52.110028,-106.724660
47110548,49,52.111425,-106.725065
47110548,50,52.111820,-106.725109
47110548,51,52.112371,-106.724575
47110548,52,52.113117,-106.724356
47110548,53,52.114771,-106.724376
47110548,54,52.114815,-106.718780
47110548,55,52.114764,-106.718124
47110548,56,52.115160,-106.718092
47110548,57,52.116419,-106.718107
47110548,58,52.116390,-106.717561
47110548,59,52.116063,-106.711017
47110548,60,52.116039,-106.710143
47110548,61,52.116076,-106.709497
47110548,62,52.116125,-106.709152
47110548,63,52.116312,-106.708147
47110548,64,52.116427,-106.707683
47110548,65,52.116558,-106.707226
47110548,66,52.116735,-106.706794
47110548,67,52.117166,-106.705877
47110548,68,52.118526,-106.702979
47110548,69,52.119546,-106.700809
47110548,70,52.120316,-106.699217
47110548,71,52.121643,-106.696371
47110548,72,52.122702,-106.694099
47110548,73,52.122687,-106.694098
47110548,74,52.121549,-106.694095
47110548,75,52.121128,-106.694097
47110548,76,52.120007,-106.694089
47110548,77,52.118547,-106.694124
47110548,78,52.118464,-106.694122
47110549,0,52.121975,-106.697659
47110549,1,52.121972,-106.696247
47110549,2,52.122130,-106.696075
47110549,3,52.124083,-106.696063
47110549,4,52.124094,-106.694108
47110549,5,52.124630,-106.694061
47110549,6,52.124629,-106.692196
47110549,7,52.124643,-106.690323
47110549,8,52.124492,-106.690321
47110549,9,52.124453,-106.690405
47110549,10,52.123099,-106.693246
47110549,11,52.122702,-106.694099
47110549,12,52.121643,-106.696371
47110549,13,52.120316,-106.699217
47110549,14,52.119546,-106.700809
47110549,15,52.118526,-106.702979
47110549,16,52.117166,-106.705877
47110549,17,52.118602,-106.705842
47110549,18,52.120382,-106.705837
47110549,19,52.120426,-106.704027
47110549,20,52.120428,-106.702698
47110549,21,52.120407,-106.701003
47110549,22,52.121973,-106.700902
47110549,23,52.124102,-106.701012
47110549,24,52.124073,-106.699345
47110549,25,52.121951,-106.699323
47110549,26,52.121975,-106.697659
47110550,0,52.121973,-106.700902
47110550,1,52.120407,-106.701003
47110550,2,52.120428,-106.702698
47110550,3,52.120426,-106.704027
47110550,4,52.120382,-106.705837
47110550,5,52.120388,-106.707365
47110550,6,52.120388,-106.707366
47110550,7,52.121960,-106.707402
47110550,8,52.121982,-106.705869
47110550,9,52.121980,-106.704130
47110550,10,52.121966,-106.702640
47110550,11,52.121973,-106.700902
47110551,0,52.124102,-106.701012
47110551,1,52.121973,-106.700902
47110551,2,52.121966,-106.702640
47110551,3,52.124080,-106.702574
47110551,4,52.124083,-106.704210
47110551,5,52.124078,-106.705817
47110551,6,52.126190,-106.705869
47110551,7,52.126214,-106.704219
47110551,8,52.126193,-106.702582
47110551,9,52.126180,-106.700989
47110551,10,52.124102,-106.701012
47110552,0,52.124080,-106.702574
47110552,1,52.121966,-106.702640
47110552,2,52.121980,-106.704130
47110552,3,52.121982,-106.705869
47110552,4,52.121960,-106.707402
47110552,5,52.121957,-106.708877
47110552,6,52.121953,-106.710381
47110552,7,52.124056,-106.710418
47110552,8,52.124070,-106.708870
47110552,9,52.124083,-106.707366
47110552,10,52.124078,-106.705817
47110552,11,52.124083,-106.704210
47110552,12,52.124080,-106.702574
47110553,0,52.126190,-106.705869
47110553,1,52.124078,-106.705817
47110553,2,52.124083,-106.707366
47110553,3,52.124070,-106.708870
47110553,4,52.124056,-106.710418
47110553,5,52.121953,-106.710381
47110553,6,52.121949,-106.711871
47110553,7,52.124044,-106.711864
47110553,8,52.126148,-106.711886
47110553,9,52.126170,-106.710353
47110553,10,52.126182,-106.708922
47110553,11,52.126187,-106.707359
47110553,12,52.126190,-106.705869
47110554,0,52.120382,-106.705837
47110554,1,52.118602,-106.705842
47110554,2,52.118635,-106.707274
47110554,3,52.118634,-106.708545
47110554,4,52.118633,-106.709904
47110554,5,52.118622,-106.711232
47110554,6,52.119503,-106.711252
47110554,7,52.120330,-106.711283
47110554,8,52.120639,-106.711351
47110554,9,52.121215,-106.711682
47110554,10,52.121447,-106.711814
47110554,11,52.121686,-106.711877
47110554,12,52.121949,-106.711871
47110554,13,52.121953,-106.710381
47110554,14,52.121957,-106.708877
47110554,15,52.121960,-106.707402
47110554,16,52.120388,-106.707366
47110554,17,52.120388,-106.707365
47110554,18,52.120382,-106.705837
47110555,0,52.118379,-106.712523
47110555,1,52.118162,-106.713544
47110555,2,52.118162,-106.715071
47110555,3,52.118954,-106.715043
47110555,4,52.119672,-106.715114
47110555,5,52.120400,-106.715157
47110555,6,52.121156,-106.715069
47110555,7,52.121215,-106.711682
47110555,8,52.120639,-106.711351
47110555,9,52.120330,-106.711283
47110555,10,52.119503,-106.711252
47110555,11,52.118622,-106.711232
47110555,12,52.118501,-106.711960
47110555,13,52.118379,-106.712523
47110556,0,52.121938,-106.716326
47110556,1,52.121969,-106.714866
47110556,2,52.121954,-106.713405
47110556,3,52.121949,-106.711871
47110556,4,52.121686,-106.711877
47110556,5,52.121447,-106.711814
47110556,6,52.121215,-106.711682
47110556,7,52.121156,-106.715069
47110556,8,52.120400,-106.715157
47110556,9,52.119672,-106.715114
47110556,10,52.118954,-106.715043
47110556,11,52.118162,-106.715071
47110556,12,52.118162,-106.713544
47110556,13,52.118379,-106.712523
47110556,14,52.118501,-106.711960
47110556,15,52.118622,-106.711232
47110556,16,52.118633,-106.709904
47110556,17,52.118634,-106.708545
47110556,18,52.118635,-106.707274
47110556,19,52.118602,-106.705842
47110556,20,52.117166,-106.705877
47110556,21,52.116735,-106.706794
47110556,22,52.116558,-106.707226
47110556,23,52.116427,-106.707683
47110556,24,52.116312,-106.708147
47110556,25,52.116125,-106.709152
47110556,26,52.116076,-106.709497
47110556,27,52.116039,-106.710143
47110556,28,52.116063,-106.711017
47110556,29,52.116390,-106.717561
47110556,30,52.116419,-106.718107
47110556,31,52.116505,-106.718108
47110556,32,52.121941,-106.718052
47110556,33,52.121961,-106.717665
47110556,34,52.121938,-106.716326
47110557,0,52.124044,-106.711864
47110557,1,52.121949,-106.711871
47110557,2,52.121954,-106.713405
47110557,3,52.121969,-106.714866
47110557,4,52.121938,-106.716326
47110557,5,52.121961,-106.717665
47110557,6,52.121941,-106.718052
47110557,7,52.125837,-106.718105
47110557,8,52.126146,-106.718241
47110557,9,52.126159,-106.717638
47110557,10,52.126174,-106.716314
47110557,11,52.126160,-106.714808
47110557,12,52.126181,-106.713319
47110557,13,52.126148,-106.711886
47110557,14,52.124044,-106.711864
47110560,0,52.129321,-106.700995
47110560,1,52.127771,-106.701035
47110560,2,52.127775,-106.702598
47110560,3,52.126193,-106.702582
47110560,4,52.126214,-106.704219
47110560,5,52.127769,-106.704278
47110560,6,52.129315,-106.704256
47110560,7,52.130216,-106.704196
47110560,8,52.130238,-106.702663
47110560,9,52.130244,-106.700997
47110560,10,52.129321,-106.700995
47110561,0,52.129334,-106.697666
47110561,1,52.127774,-106.697675
47110561,2,52.126183,-106.697687
47110561,3,52.126195,-106.699309
47110561,4,52.126180,-106.700989
47110561,5,52.126193,-106.702582
47110561,6,52.127775,-106.702598
47110561,7,52.127771,-106.701035
47110561,8,52.129321,-106.700995
47110561,9,52.129342,-106.699290
47110561,10,52.129334,-106.697666
47110562,0,52.130275,-106.697594
47110562,1,52.129334,-106.697666
47110562,2,52.129342,-106.699290
47110562,3,52.129321,-106.700995
47110562,4,52.130244,-106.700997
47110562,5,52.130238,-106.702663
47110562,6,52.130216,-106.704196
47110562,7,52.131824,-106.704272
47110562,8,52.131801,-106.705878
47110562,9,52.133392,-106.705895
47110562,10,52.133380,-106.704273
47110562,11,52.133385,-106.702680
47110562,12,52.133364,-106.700956
47110562,13,52.132924,-106.700960
47110562,14,52.132207,-106.700967
47110562,15,52.131827,-106.700970
47110562,16,52.131842,-106.699305
47110562,17,52.131848,-106.697654
47110562,18,52.130275,-106.697594
47110563,0,52.132255,-106.697643
47110563,1,52.131848,-106.697654
47110563,2,52.131842,-106.699305
47110563,3,52.131827,-106.700970
47110563,4,52.132207,-106.700967
47110563,5,52.132924,-106.700960
47110563,6,52.133364,-106.700956
47110563,7,52.133385,-106.702680
47110563,8,52.133380,-106.704273
47110563,9,52.133392,-106.705895
47110563,10,52.135155,-106.705890
47110563,11,52.135187,-106.707396
47110563,12,52.137093,-106.707410
47110563,13,52.137061,-106.705889
47110563,14,52.137023,-106.704193
47110563,15,52.137019,-106.702600
47110563,16,52.137051,-106.700964
47110563,17,52.137058,-106.699240
47110563,18,52.137045,-106.697662
47110563,19,52.135228,-106.697710
47110563,20,52.133404,-106.697611
47110563,21,52.133074,-106.697620
47110563,22,52.132255,-106.697643
47110564,0,52.137088,-106.692768
47110564,1,52.134786,-106.692783
47110564,2,52.134794,-106.694113
47110564,3,52.133409,-106.694119
47110564,4,52.131863,-106.694119
47110564,5,52.130272,-106.694073
47110564,6,52.130297,-106.696046
47110564,7,52.129319,-106.696015
47110564,8,52.129334,-106.697666
47110564,9,52.130275,-106.697594
47110564,10,52.131848,-106.697654
47110564,11,52.132255,-106.697643
