index,postal_code,lat,lng,walkscore,da_id
9339,S7K 6W3,52.176000,-106.638000,47110395,56
9340,S7K 6W2,52.179000,-106.638000,47110395,39
9341,S7K 6W2,52.177500,-106.639500,47110395,40
9342,S7K 6W2,52.177500,-106.638000,47110395,42
9343,S7K 6W5,52.174500,-106.636500,47110030,61
9344,S7K 6W4,52.176000,-106.638000,47110395,56
9345,S7K 6W7,52.179000,-106.638000,47110395,39
9346,S7K 6W6,52.177500,-106.638000,47110395,42
9347,S7L 4J3,52.149000,-106.711500,47110375,23
9348,S7L 4J2,52.149000,-106.710000,47110375,26
9349,S7L 4J1,52.144500,-106.713000,47110372,32
9350,S7L 4J7,52.143000,-106.669500,47110054,84
9351,S7L 4J7,52.141500,-106.665000,47110054,51
9352,S7L 4J6,52.150500,-106.704000,47110374,25
9353,S7L 4J5,52.146000,-106.710000,47110377,35
9354,S7L 4J4,52.149000,-106.711500,47110375,23
9355,S7L 4J9,52.129500,-106.677000,47110411,91
9356,S7L 4J8,52.135500,-106.713000,47110575,28
9357,S7L 4J8,52.135500,-106.714500,47110575,36
9358,S7H 0P5,52.114500,-106.663500,47110186,76
9359,S7H 0P4,52.114500,-106.663500,47110186,76
9360,S7H 0P7,52.114500,-106.660500,47110185,83
9361,S7H 0P6,52.114500,-106.660500,47110185,83
9362,S7H 0P1,52.114500,-106.669500,47110074,60
9363,S7M 1S9,52.126500,-106.678500,47110069,92
9364,S7H 0P3,52.114500,-106.666500,47110186,69
9365,S7H 0P2,52.114500,-106.666500,47110186,69
9366,S7M 1S4,52.123500,-106.669500,47110066,95
9367,S7M 1S4,52.123500,-106.675500,47110068,89
9368,S7M 1S4,52.123500,-106.677000,47110069,88
9369,S7M 1S4,52.123500,-106.687500,47110546,70
9370,S7M 1S4,52.125000,-106.671000,47110067,97
9371,S7M 1S5,52.122000,-106.675500,47110070,85
9372,S7M 1S5,52.123500,-106.687500,47110546,70
9373,S7M 1S5,52.122000,-106.677000,47110070,80
9374,S7M 1S5,52.122000,-106.687500,47110546,66
9375,S7M 1S6,52.122000,-106.687500,47110546,66
9376,S7M 1S6,52.122000,-106.677000,47110070,80
9377,S7M 1S7,52.128000,-106.678500,47110069,92
9378,S7H 0P9,52.114500,-106.657500,47110185,86
9379,S7M 1S1,52.125000,-106.677000,47110069,94
9380,S7M 1S1,52.125000,-106.675500,47110068,93
9381,S7M 1S2,52.125000,-106.677000,47110069,94
9382,S7M 1S2,52.125000,-106.675500,47110068,93
9383,S7M 1S2,52.125000,-106.671000,47110067,97
9384,S7M 1S3,52.123500,-106.677000,47110069,88
9385,S7M 1S3,52.122000,-106.674000,47110068,88
9386,S7M 1S3,52.123500,-106.675500,47110068,89
9387,S7L 5X4,52.168500,-106.677000,47110397,26
9388,S7L 5X4,52.168500,-106.674000,47110397,33
9389,S7L 5X5,52.162500,-106.674000,47110388,50
9390,S7L 5X6,52.161000,-106.677000,47110388,50
9391,S7L 5X7,52.161000,-106.675500,47110388,52
9392,S7L 5X1,52.164000,-106.677000,47110388,42
9393,S7L 5X1,52.164000,-106.680000,47110388,41
9394,S7L 5X2,52.164000,-106.681500,47110388,40
9395,S7L 5X2,52.164000,-106.680000,47110388,41
9396,S7L 5X8,52.165500,-106.683000,47110397,33
9397,S7L 5X9,52.165500,-106.681500,47110388,36
9398,S7J 2C8,52.101000,-106.626000,47110161,64
9399,S7J 2C8,52.101000,-106.623000,47110161,74
9400,S7J 2C9,52.105500,-106.629000,47110160,50
9401,S7M 0S9,52.128000,-106.686000,47110570,83
9402,S7M 0S9,52.128000,-106.695000,47110566,79
9403,S7M 0S9,52.129500,-106.707000,47110559,77
9404,S7M 0S9,52.128000,-106.702500,47110560,78
9405,S7M 0S8,52.128000,-106.686000,47110570,83
9406,S7M 0S8,52.128000,-106.695000,47110566,79
9407,S7M 0S8,52.129500,-106.707000,47110559,77
9408,S7M 0S8,52.128000,-106.702500,47110560,78
9409,S7M 0S5,52.128000,-106.686000,47110570,83
9410,S7M 0S5,52.128000,-106.695000,47110566,79
9411,S7M 0S5,52.129500,-106.707000,47110559,77
9412,S7M 0S5,52.128000,-106.702500,47110560,78
9413,S7M 0S4,52.129500,-106.686000,47110571,83
9414,S7J 2C2,52.107000,-106.630500,47110160,65
9415,S7J 2C3,52.098000,-106.665000,47110533,50
9416,S7J 2C4,52.105500,-106.630500,47110160,61
9417,S7J 2C5,52.102500,-106.629000,47110161,68
9418,S7J 2C5,52.101000,-106.629000,47110444,66
9419,S7M 0S3,52.128000,-106.686000,47110570,83
9420,S7M 0S3,52.128000,-106.695000,47110566,79
9421,S7M 0S3,52.129500,-106.707000,47110559,77
9422,S7M 0S3,52.128000,-106.702500,47110560,78
9423,S7M 0S2,52.129500,-106.684500,47110571,84
9424,S7W 8A8,52.149000,-106.557000,47110654,62
9425,S7K 0E9,52.128000,-106.663500,47110065,94
9426,S7K 0E8,52.128000,-106.663500,47110065,94
9427,S7K 0E7,52.174500,-106.650000,47110691,47
9428,S7K 0E1,52.129500,-106.665000,47110065,98
9429,S7T 0A6,52.084500,-106.632000,47110194,61
9430,S7T 0A6,52.083000,-106.632000,47110194,55
9431,S7T 0A7,52.084500,-106.629000,47110194,64
9432,S7T 0A7,52.083000,-106.629000,47110194,61
9433,S7T 0A4,52.081500,-106.656000,47110699,9
9434,S7T 0A2,52.081500,-106.633500,47110194,45
9435,S7T 0A2,52.081500,-106.632000,47110194,44
9436,S7T 0A3,52.083000,-106.633500,47110194,54
9437,S7T 0A3,52.084500,-106.632000,47110194,61
9438,S7T 0A1,52.084500,-106.632000,47110194,61
9439,S7T 0A1,52.084500,-106.629000,47110194,64
9440,S7T 0A1,52.083000,-106.630500,47110194,59
9441,S7H 1S9,52.108500,-106.653000,47110183,73
9442,S7H 1S8,52.108500,-106.656000,47110183,74
9443,S7H 1S1,52.108500,-106.663500,47110182,62
9444,S7H 1S3,52.108500,-106.660500,47110182,63
9445,S7H 1S2,52.108500,-106.663500,47110182,62
9446,S7H 1S5,52.108500,-106.657500,47110181,72
9447,S7H 1S4,52.108500,-106.660500,47110182,63
9448,S7H 1S7,52.108500,-106.656000,47110183,74
9449,S7H 1S6,52.108500,-106.657500,47110181,72
9450,S7N 4B1,52.141500,-106.567500,47110330,50
9451,S7J 3C9,52.095000,-106.609500,47110152,39
9452,S7J 3C9,52.092000,-106.608000,47110669,32
9453,S7J 3C9,52.093500,-106.609500,47110152,41
9454,S7J 3C9,52.093500,-106.608000,47110669,38
9455,S7J 3C8,52.095000,-106.609500,47110152,39
9456,S7J 3C8,52.092000,-106.617000,47110151,41
9457,S7J 3C8,52.092000,-106.606500,47110669,22
9458,S7J 3C1,52.095000,-106.609500,47110152,39
9459,S7J 3C1,52.092000,-106.608000,47110669,32
9460,S7J 3C1,52.093500,-106.609500,47110152,41
9461,S7J 3C1,52.093500,-106.608000,47110669,38
9462,S7J 3C3,52.095000,-106.609500,47110152,39
9463,S7J 3C3,52.092000,-106.608000,47110669,32
9464,S7J 3C3,52.093500,-106.609500,47110152,41
9465,S7J 3C3,52.093500,-106.608000,47110669,38
9466,S7J 3C2,52.095000,-106.609500,47110152,39
9467,S7J 3C2,52.092000,-106.617000,47110151,41
9468,S7J 3C2,52.092000,-106.606500,47110669,22
9469,S7J 3C5,52.095000,-106.609500,47110152,39
9470,S7J 3C5,52.092000,-106.608000,47110669,32
9471,S7J 3C5,52.093500,-106.609500,47110152,41
9472,S7J 3C5,52.093500,-106.608000,47110669,38
9473,S7J 3C4,52.095000,-106.609500,47110152,39
9474,S7J 3C4,52.092000,-106.617000,47110151,41
9475,S7J 3C4,52.092000,-106.606500,47110669,22
9476,S7J 3C7,52.095000,-106.609500,47110152,39
9477,S7J 3C7,52.092000,-106.608000,47110669,32
9478,S7J 3C7,52.093500,-106.609500,47110152,41
9479,S7J 3C7,52.093500,-106.608000,47110669,38
9480,S7J 3C6,52.095000,-106.609500,47110152,39
9481,S7J 3C6,52.092000,-106.617000,47110151,41
9482,S7J 3C6,52.092000,-106.606500,47110669,22
9483,S7L 2Y8,52.134000,-106.698000,47110563,67
9484,S7L 2Y9,52.134000,-106.698000,47110563,67
9485,S7L 2Y1,52.134000,-106.696500,47110564,67
9486,S7L 2Y2,52.135500,-106.696500,47110564,62
9487,S7L 2Y3,52.135500,-106.696500,47110564,62
9488,S7L 2Y4,52.129500,-106.698000,47110562,80
9489,S7L 2Y5,52.129500,-106.698000,47110562,80
9490,S7L 2Y6,52.131000,-106.698000,47110562,77
9491,S7L 2Y7,52.131000,-106.698000,47110562,77
9492,S7H 4B5,52.122000,-106.614000,47110108,41
9493,S7H 4B4,52.120500,-106.608000,47110109,61
9494,S7H 4B4,52.119000,-106.605000,47110109,60
9495,S7H 4B4,52.120500,-106.605000,47110109,53
9496,S7M 1S8,52.128000,-106.678500,47110069,92
9497,S7N 3X1,52.138500,-106.573500,47110291,39
9498,S7N 3X1,52.140000,-106.575000,47110330,59
9499,S7N 3X1,52.140000,-106.570500,47110330,46
9500,S7N 3X2,52.138500,-106.570500,47110290,43
9501,S7N 3X3,52.138500,-106.572000,47110291,45
9502,S7N 3X3,52.140000,-106.569000,47110330,49
9503,S7N 3X3,52.140000,-106.570500,47110330,46
9504,S7N 3X3,52.138500,-106.570500,47110290,43
9505,S7N 3X4,52.135500,-106.572000,47110662,31
9506,S7N 3X4,52.137000,-106.572000,47110662,33
9507,S7N 3X5,52.135500,-106.572000,47110662,31
9508,S7N 3X5,52.138500,-106.573500,47110291,39
9509,S7N 3X5,52.137000,-106.572000,47110662,33
9510,S7N 3X5,52.138500,-106.570500,47110290,43
9511,S7N 3X6,52.138500,-106.573500,47110291,39
9512,S7N 3X7,52.138500,-106.573500,47110291,39
9513,S7N 3X8,52.137000,-106.572000,47110662,33
9514,S7N 3X8,52.137000,-106.575000,47110291,42
9515,S7N 3X8,52.137000,-106.573500,47110662,33
9516,S7N 3X9,52.137000,-106.575000,47110291,42
9517,S7N 3X9,52.137000,-106.573500,47110662,33
9518,S7H 4B9,52.117500,-106.603500,47110110,59
9519,S7H 4B8,52.119000,-106.603500,47110110,62
9520,S7V 0H3,52.098000,-106.543500,47110524,2
9521,S7V 0H3,52.096500,-106.543500,47110524,8
9522,S7V 0H3,52.096500,-106.545000,47110524,9
9523,S7V 0H2,52.089000,-106.567500,47110524,19
9524,S7V 0H2,52.089000,-106.564500,47110524,22
9525,S7V 0H2,52.087500,-106.567500,47110524,5
9526,S7V 0H2,52.087500,-106.566000,47110524,17
9527,S7V 0H1,52.096500,-106.552500,47110524,17
9528,S7L 0S7,52.141500,-106.675500,47110404,82
9529,S7V 0H7,52.093500,-106.560000,47110524,17
9530,S7V 0H6,52.093500,-106.561500,47110524,21
9531,S7V 0H6,52.093500,-106.563000,47110524,28
9532,S7V 0H5,52.098000,-106.543500,47110524,2
9533,S7V 0H5,52.096500,-106.543500,47110524,8
9534,S7V 0H5,52.096500,-106.542000,47110524,8
9535,S7L 0S3,52.141500,-106.672500,47110407,83
9536,S7V 0H9,52.101000,-106.563000,47110524,44
9537,S7L 0S8,52.141500,-106.675500,47110404,82
9538,S7L 0S9,52.141500,-106.677000,47110404,80
9539,S7N 2N3,52.147500,-106.588500,47110301,61
9540,S7N 2N2,52.146000,-106.590000,47110300,65
9541,S7N 2N1,52.146000,-106.590000,47110300,65
9542,S7H 4Y6,52.110000,-106.603500,47110450,68
9543,S7H 4Y7,52.113000,-106.587000,47110652,73
9544,S7H 4Y7,52.114500,-106.587000,47110652,76
9545,S7H 4Y4,52.110000,-106.600500,47110450,75
9546,S7H 4Y5,52.111500,-106.600500,47110450,80
9547,S7H 4Y2,52.111500,-106.603500,47110450,76
9548,S7H 4Y3,52.110000,-106.600500,47110450,75
9549,S7H 4Y1,52.111500,-106.600500,47110450,80
9550,S7H 4Y1,52.111500,-106.603500,47110450,76
9551,S7H 4Y1,52.111500,-106.599000,47110450,82
9552,S7H 4Y8,52.110000,-106.590000,47110126,62
9553,S7H 4Y8,52.110000,-106.588500,47110126,55
9554,S7H 4Y8,52.108500,-106.590000,47110126,56
9555,S7H 4Y9,52.110000,-106.590000,47110126,62
9556,S7N 2N5,52.128000,-106.591500,47110296,33
9557,S7N 2N5,52.128000,-106.587000,47110296,41
9558,S7N 2N5,52.129500,-106.596000,47110296,51
9559,S7K 4T8,52.171500,-106.627500,47110455,64
9560,S7K 4T9,52.173000,-106.626000,47110035,61
9561,S7K 4T9,52.173000,-106.627500,47110035,64
9562,S7K 4T6,52.171500,-106.627500,47110455,64
9563,S7K 4T6,52.171500,-106.629000,47110455,62
9564,S7K 4T7,52.171500,-106.627500,47110455,64
9565,S7K 4T4,52.170000,-106.627500,47110455,55
9566,S7K 4T4,52.170000,-106.629000,47110455,55
9567,S7K 4T5,52.171500,-106.626000,47110035,61
9568,S7K 4T5,52.170000,-106.627500,47110455,55
9569,S7K 4T2,52.170000,-106.629000,47110455,55
9570,S7K 4T2,52.171500,-106.630500,47110455,55
9571,S7K 4T3,52.170000,-106.627500,47110455,55
9572,S7K 4T3,52.170000,-106.629000,47110455,55
9573,S7K 4T1,52.171500,-106.629000,47110455,62
9574,S7L 1S5,52.137000,-106.677000,47110413,68
9575,S7L 1S4,52.161000,-106.684500,47110388,33
9576,S7L 1S4,52.162500,-106.686000,47110388,32
9577,S7L 1S4,52.161000,-106.686000,47110388,31
9578,S7L 1S7,52.137000,-106.677000,47110413,68
9579,S7L 1S7,52.138500,-106.675500,47110406,73
9580,S7L 1S7,52.138500,-106.687500,47110383,53
9581,S7L 1S6,52.137000,-106.677000,47110413,68
9582,S7L 1S6,52.138500,-106.675500,47110406,73
9583,S7L 1S6,52.138500,-106.687500,47110383,53
9584,S7L 1S1,52.134000,-106.677000,47110413,75
9585,S7L 1S1,52.134000,-106.687500,47110573,68
9586,S7J 4B8,52.101000,-106.585500,47110515,50
9587,S7J 4B8,52.099500,-106.584000,47110515,42
9588,S7L 1S3,52.135500,-106.677000,47110413,68
9589,S7L 1S2,52.135500,-106.687500,47110573,61
9590,S7L 1S2,52.135500,-106.677000,47110413,68
9591,S7J 4B5,52.105500,-106.623000,47110160,70
9592,S7J 4B4,52.099500,-106.585500,47110515,49
9593,S7J 4B7,52.093500,-106.590000,47110146,38
9594,S7J 4B6,52.099500,-106.585500,47110515,49
9595,S7J 4B1,52.099500,-106.585500,47110515,49
9596,S7L 1S8,52.141500,-106.677000,47110404,80
9597,S7L 1S8,52.141500,-106.687500,47110383,58
9598,S7L 1S8,52.141500,-106.675500,47110404,82
9599,S7J 4B3,52.099500,-106.587000,47110515,50
9600,S7J 4B3,52.101000,-106.585500,47110515,50
9601,S7J 4B2,52.099500,-106.585500,47110515,49
9602,S7L 6E8,52.146000,-106.732500,47110403,44
9603,S7L 6E9,52.146000,-106.732500,47110403,44
9604,S7L 6E9,52.146000,-106.735500,47110402,37
9605,S7L 6E9,52.146000,-106.734000,47110358,40
9606,S7L 6E1,52.144500,-106.737000,47110358,28
9607,S7L 6E2,52.144500,-106.738500,47110358,31
9608,S7L 6E3,52.144500,-106.740000,47110356,27
9609,S7L 6E4,52.146000,-106.738500,47110358,29
9610,S7L 6E5,52.144500,-106.738500,47110358,31
9611,S7L 6E5,52.146000,-106.738500,47110358,29
9612,S7L 6E6,52.147500,-106.731000,47110403,46
9613,S7L 6E7,52.147500,-106.735500,47110402,32
9614,S7L 6E7,52.146000,-106.735500,47110402,37
9615,S7L 6E7,52.149000,-106.734000,47110402,18
9616,S7M 3V1,52.111500,-106.717500,47110548,17
9617,S7M 3V3,52.107000,-106.720500,47110694,9
9618,S7M 3V2,52.107000,-106.720500,47110694,9
9619,S7M 3V5,52.114500,-106.723500,47110548,19
9620,S7M 3V4,52.114500,-106.725000,47110576,19
9621,S7M 3V7,52.113000,-106.725000,47110576,19
9622,S7M 3V6,52.113000,-106.725000,47110576,19
9623,S7M 3V9,52.107000,-106.725000,47110694,12
9624,S7M 3V8,52.107000,-106.725000,47110694,12
9625,S7H 0V8,52.114500,-106.614000,47110449,90
9626,S7M 2P2,52.117500,-106.690500,47110547,59
9627,S7M 2P3,52.116000,-106.690500,47110542,58
9628,S7M 2P1,52.119000,-106.690500,47110547,58
9629,S7M 2P6,52.116000,-106.690500,47110542,58
9630,S7M 2P7,52.114500,-106.690500,47110542,57
9631,S7M 2P4,52.116000,-106.690500,47110542,58
9632,S7M 2P5,52.116000,-106.690500,47110542,58
9633,S7M 2P8,52.114500,-106.690500,47110542,57
9634,S7M 2P9,52.111500,-106.690500,47110541,47
9635,S7M 0N8,52.107000,-106.678500,47110190,45
9636,S7M 0N9,52.104000,-106.678500,47110190,43
9637,S7M 0N7,52.107000,-106.678500,47110190,45
9638,S7M 0N7,52.104000,-106.678500,47110190,43
9639,S7M 0N4,52.102500,-106.677000,47110189,43
9640,S7M 0N5,52.101000,-106.677000,47110189,46
9641,S7M 0N2,52.104000,-106.677000,47110189,46
9642,S7M 0N3,52.102500,-106.677000,47110189,43
9643,S7M 0N1,52.104000,-106.677000,47110189,46
9644,S7L 0L9,52.137000,-106.672500,47110409,72
9645,S7L 0L8,52.137000,-106.672500,47110409,72
9646,S7L 0L5,52.137000,-106.681500,47110572,62
9647,S7L 0L4,52.137000,-106.680000,47110413,64
9648,S7L 0L7,52.137000,-106.671000,47110409,73
9649,S7L 0L6,52.137000,-106.671000,47110409,73
9650,S7L 0L1,52.137000,-106.678500,47110413,65
9651,S7L 0L3,52.135500,-106.680000,47110413,67
9652,S7L 0L2,52.135500,-106.678500,47110413,68
9653,S7M 5P9,52.113000,-106.693500,47110542,49
9654,S7M 5P8,52.123500,-106.744500,47110341,23
9655,S7M 5P8,52.122000,-106.746000,47110341,20
9656,S7M 5P5,52.110000,-106.744500,47110694,17
9657,S7M 5P7,52.123500,-106.746000,47110341,22
9658,S7M 5P6,52.120500,-106.738500,47110440,27
9659,S7M 5P6,52.120500,-106.737000,47110439,29
9660,S7M 5P1,52.108500,-106.741500,47110579,24
9661,S7M 5P3,52.128000,-106.671000,47110067,98
9662,S7M 5P2,52.128000,-106.686000,47110570,83
9663,S7M 5P2,52.128000,-106.695000,47110566,79
9664,S7M 5P2,52.129500,-106.707000,47110559,77
9665,S7M 5P2,52.128000,-106.702500,47110560,78
9666,S7H 3P8,52.125000,-106.602000,47110114,40
9667,S7H 3P8,52.125000,-106.599000,47110114,36
9668,S7H 3P9,52.125000,-106.602000,47110114,40
9669,S7H 3P9,52.125000,-106.599000,47110114,36
9670,S7H 3P6,52.123500,-106.600500,47110113,53
9671,S7H 3P7,52.123500,-106.600500,47110113,53
9672,S7H 3P4,52.122000,-106.602000,47110111,57
9673,S7H 3P4,52.122000,-106.599000,47110112,66
9674,S7H 3P5,52.123500,-106.599000,47110112,58
9675,S7H 3P2,52.125000,-106.597500,47110113,47
9676,S7H 3P3,52.123500,-106.602000,47110113,48
9677,S7H 3P1,52.125000,-106.603500,47110468,38
9678,S7H 3P1,52.126500,-106.597500,47110114,40
9679,S7H 3P1,52.128000,-106.600500,47110468,46
9680,S7H 3P1,52.128000,-106.603500,47110468,31
9681,S7H 3P1,52.126500,-106.603500,47110114,35
9682,S7N 1S3,52.138500,-106.606500,47110307,61
9683,S7N 1S2,52.138500,-106.603500,47110309,71
9684,S7N 1S1,52.138500,-106.603500,47110309,71
9685,S7N 1S1,52.138500,-106.600500,47110309,76
9686,S7N 1S7,52.140000,-106.600500,47110308,75
9687,S7N 1S6,52.138500,-106.609500,47110307,49
9688,S7N 1S5,52.138500,-106.609500,47110307,49
9689,S7N 1S4,52.138500,-106.606500,47110307,61
9690,S7N 1S9,52.140000,-106.603500,47110308,69
9691,S7N 1S8,52.140000,-106.600500,47110308,75
9692,S7W 0C3,52.156500,-106.560000,47110654,29
9693,S7L 4H9,52.144500,-106.713000,47110372,32
9694,S7L 4H8,52.146000,-106.711500,47110377,33
9695,S7L 4H5,52.149000,-106.708500,47110375,31
9696,S7L 4H4,52.144500,-106.710000,47110377,42
9697,S7L 4H4,52.149000,-106.710000,47110375,26
9698,S7L 4H7,52.146000,-106.711500,47110377,33
9699,S7L 4H6,52.149000,-106.708500,47110375,31
9700,S7L 4H1,52.144500,-106.708500,47110377,42
9701,S7L 4H3,52.150500,-106.708500,47110374,30
9702,S7L 4H3,52.149000,-106.708500,47110375,31
9703,S7L 4H2,52.144500,-106.708500,47110377,42
9704,S7W 0C2,52.156500,-106.555500,47110654,26
9705,S7W 0C2,52.156500,-106.560000,47110654,29
9706,S7W 0C1,52.155000,-106.555500,47110654,35
9707,S7W 0C1,52.156500,-106.555500,47110654,26
9708,S7W 0C1,52.156500,-106.558500,47110654,31
9709,S7W 0C1,52.155000,-106.557000,47110654,25
9710,S7T 0M2,52.084500,-106.609500,47110670,29
9711,S7T 0M2,52.086000,-106.609500,47110670,29
9712,S7T 0M2,52.086000,-106.608000,47110670,22
9713,S7T 0M3,52.086000,-106.615500,47110670,54
9714,S7T 0M1,52.077000,-106.647000,47110699,29
9715,S7T 0M6,52.086000,-106.609500,47110670,29
9716,S7T 0M7,52.080000,-106.620000,47110670,43
9717,S7T 0M7,52.080000,-106.618500,47110670,27
9718,S7T 0M4,52.087500,-106.609500,47110670,29
9719,S7T 0M4,52.086000,-106.609500,47110670,29
9720,S7T 0M5,52.087500,-106.609500,47110670,29
9721,S7T 0M5,52.087500,-106.611000,47110670,35
9722,S7T 0M8,52.080000,-106.620000,47110670,43
9723,S7T 0M8,52.080000,-106.618500,47110670,27
9724,S7T 0M8,52.078500,-106.620000,47110670,35
9725,S7T 0M9,52.077000,-106.621500,47110670,26
9726,S7T 0M9,52.078500,-106.620000,47110670,35
9727,S7T 0M9,52.077000,-106.623000,47110194,26
9728,S7T 0M9,52.078500,-106.621500,47110670,35
9729,S7K 1C6,52.158000,-106.638000,47110046,46
9730,S7K 1C7,52.159500,-106.638000,47110046,55
9731,S7K 1C4,52.155000,-106.638000,47110045,32
9732,S7K 1C5,52.156500,-106.638000,47110045,42
9733,S7K 1C2,52.161000,-106.635000,47110046,47
9734,S7K 1C3,52.156500,-106.638000,47110045,42
9735,S7K 1C3,52.158000,-106.636500,47110046,43
9736,S7K 1C3,52.155000,-106.638000,47110045,32
9737,S7K 1C1,52.158000,-106.639500,47110046,51
9738,S7K 1C8,52.156500,-106.638000,47110045,42
9739,S7K 1C8,52.158000,-106.639500,47110046,51
9740,S7K 1C9,52.158000,-106.638000,47110046,46
9741,S7L 5Z8,52.135500,-106.750500,47110348,25
9742,S7L 5Z9,52.164000,-106.672500,47110388,44
9743,S7L 5Z6,52.143000,-106.741500,47110357,28
9744,S7L 5Z7,52.159500,-106.681500,47110388,46
9745,S7L 5Z7,52.159500,-106.680000,47110388,50
9746,S7L 5Z7,52.159500,-106.683000,47110388,27
9747,S7L 5Z4,52.164000,-106.675500,47110388,43
9748,S7L 5Z5,52.162500,-106.674000,47110388,50
9749,S7L 5Z2,52.161000,-106.674000,47110388,54
9750,S7L 5Z2,52.159500,-106.674000,47110388,59
9751,S7L 5Z3,52.161000,-106.680000,47110388,46
9752,S7L 5Z3,52.164000,-106.680000,47110388,41
9753,S7L 5Z3,52.162500,-106.680000,47110388,44
9754,S7L 5Z1,52.131000,-106.750500,47110349,35
9755,S7W 0C6,52.155000,-106.560000,47110654,37
9756,S7W 0C6,52.155000,-106.561500,47110654,33
9757,S7N 3G7,52.146000,-106.587000,47110299,64
9758,S7N 3G6,52.144500,-106.584000,47110299,66
9759,S7N 3G9,52.144500,-106.584000,47110299,66
9760,S7N 3G8,52.144500,-106.585500,47110299,66
9761,S7T 1A6,52.095000,-106.668000,47110699,35
9762,S7T 1A6,52.099500,-106.675500,47110699,44
9763,S7T 1A6,52.096500,-106.683000,47110699,19
9764,S7T 1A6,52.092000,-106.669500,47110699,26
9765,S7T 1A5,52.095000,-106.668000,47110699,35
9766,S7T 1A5,52.092000,-106.669500,47110699,26
9767,S7T 1A5,52.096500,-106.683000,47110699,19
9768,S7T 1A5,52.099500,-106.675500,47110699,44
9769,S7T 1A8,52.084500,-106.647000,47110699,50
9770,S7T 1A8,52.084500,-106.645500,47110194,54
9771,S7T 1A8,52.077000,-106.627500,47110194,17
9772,S7N 2Y6,52.135500,-106.603500,47110310,69
9773,S7N 2Y7,52.149000,-106.590000,47110301,50
9774,S7N 2Y4,52.149000,-106.590000,47110301,50
9775,S7N 2Y4,52.147500,-106.588500,47110301,61
9776,S7N 2Y5,52.149000,-106.594500,47110302,50
9777,S7N 2Y2,52.149000,-106.590000,47110301,50
9778,S7N 2Y3,52.149000,-106.591500,47110301,51
9779,S7N 2Y1,52.149000,-106.590000,47110301,50
9780,S7N 2Y8,52.149000,-106.590000,47110301,50
9781,S7N 2Y9,52.147500,-106.588500,47110301,61
9782,S7K 6Y3,52.171500,-106.633500,47110455,74
9783,S7J 2A2,52.098000,-106.635000,47110163,36
9784,S7J 2A3,52.096500,-106.635000,47110163,34
9785,S7J 2A3,52.096500,-106.633500,47110163,36
9786,S7J 2A1,52.098000,-106.635000,47110163,36
9787,S7J 2A6,52.093500,-106.636500,47110165,37
9788,S7J 2A6,52.099500,-106.636500,47110166,35
9789,S7J 2A6,52.105500,-106.638000,47110443,63
9790,S7J 2A7,52.098000,-106.633500,47110163,40
9791,S7J 2A7,52.102500,-106.632000,47110444,59
9792,S7J 2A7,52.095000,-106.627500,47110164,47
9793,S7J 2A4,52.096500,-106.635000,47110163,34
9794,S7J 2A4,52.093500,-106.633500,47110164,34
9795,S7J 2A5,52.093500,-106.633500,47110164,34
9796,S7J 2A8,52.099500,-106.633500,47110163,48
9797,S7J 2A9,52.098000,-106.633500,47110163,40
9798,S7J 2A9,52.099500,-106.633500,47110163,48
9799,S7J 3E3,52.095000,-106.609500,47110152,39
